Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll RFU,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TAL PC RFU,TAL PE RFU,TDS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:15,0,hurricane island,0.36,0.57,94.5,0.176,120.9,106.3,109.4,10.9,0.25,0.06,119,-0.42,2.51,77,1.206,NA,NA,14.207,0.017,44.04053,-68.89125,4.4,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:16,0,hurricane island,0.29,0.56,93.2,0.176,119.3,105.9,109,10.86,0.25,0.06,117.4,-0.31,2.52,76,1.206,NA,NA,14.209,0.017,44.04053,-68.89125,4.4,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:17,0,hurricane island,0.24,0.54,91.2,0.172,116.6,105.5,108.6,10.82,0.244,0.05,114.8,-0.21,2.5,75,1.206,NA,NA,14.217,0.017,44.04053,-68.89125,4.1,6.26,11.7,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:18,0,hurricane island,0.17,0.53,50.2,0.167,64.2,105.2,108.2,10.78,0.238,0.03,63.2,-0.09,2.47,41,1.206,NA,NA,14.229,0.017,44.04053,-68.89125,4.2,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:19,0,hurricane island,0.12,0.51,118.2,0.157,151.1,104.8,107.9,10.75,0.224,0.07,148.8,0.02,2.47,97,1.206,NA,NA,14.248,0.015,44.04053,-68.89125,4.2,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:20,0,hurricane island,0.12,0.49,220.1,0.148,281.2,101.3,104.3,10.38,0.21,0.13,276.9,0.06,2.47,180,1.206,NA,NA,14.266,0.163,44.04053,-68.89125,4,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:21,0,hurricane island,0.16,0.5,40397.3,0.151,51604,102.2,105.1,10.46,0.215,33.33,50800.5,0.1,2.47,33020,1.206,NA,NA,14.28,0.338,44.04053,-68.89125,3.7,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:22,0,hurricane island,0.19,0.56,40331.2,0.158,51509.3,103.1,106.1,8.6,0.23,33.26,50707.6,0.11,2.46,32960,1.206,NA,NA,14.286,0.404,44.04053,-68.89125,3.3,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:23,0,hurricane island,0.25,0.56,40304.4,0.168,51469.8,103.5,106.5,8.64,0.245,33.23,50668.9,0.13,2.44,32935,1.206,NA,NA,14.291,0.432,44.04053,-68.89125,3.2,6.26,11.7,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:24,0,hurricane island,0.3,0.58,40297.2,0.179,51457.2,104,107.1,8.68,0.261,33.22,50656.6,0.15,2.45,32927,1.206,NA,NA,14.293,0.433,44.04053,-68.89125,3,6.26,11.7,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:25,0,hurricane island,0.35,0.6,40291.8,0.192,51451,104.5,107.5,8.72,0.279,33.22,50650.5,0.16,2.44,32923,1.206,NA,NA,14.292,0.437,44.04053,-68.89125,2.8,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:26,0,hurricane island,0.41,0.63,40288.5,0.203,51452.5,104.8,107.9,8.74,0.295,33.22,50651.8,0.16,2.44,32924,1.206,NA,NA,14.288,0.434,44.04053,-68.89125,2.9,6.26,11.6,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:27,0,hurricane island,0.47,0.65,40284.3,0.213,51456.9,105.1,108.2,8.77,0.31,33.22,50655.8,0.15,2.44,32926,1.206,NA,NA,14.279,0.43,44.04053,-68.89125,2.9,6.26,11.6,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:28,0,hurricane island,0.52,0.67,40280.8,0.224,51468.1,105.4,108.5,8.79,0.326,33.23,50666.3,0.14,2.41,32933,1.206,NA,NA,14.268,0.444,44.04053,-68.89125,3,6.26,11.6,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:29,0,hurricane island,0.57,0.67,40278.3,0.237,51483.7,105.7,108.7,8.82,0.345,33.24,50681,0.08,2.41,32943,1.206,NA,NA,14.251,0.427,44.04053,-68.89125,3,6.26,11.6,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:30,0,hurricane island,0.58,0.68,40274.8,0.248,51505.8,105.9,109,8.84,0.361,33.26,50702,0.02,2.46,32956,1.206,NA,NA,14.233,0.449,44.04053,-68.89124,3,6.26,11.6,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:31,0,hurricane island,0.59,0.67,40273.5,0.258,51531.5,106.2,109.2,8.87,0.376,33.27,50726.4,-0.02,2.47,32972,1.206,NA,NA,14.208,0.426,44.04053,-68.89124,3.3,6.26,11.6,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:32,0,hurricane island,0.58,0.68,40271.9,0.269,51565.2,106.4,109.5,8.89,0.392,33.29,50758.4,-0.12,2.49,32993,1.206,NA,NA,14.183,0.438,44.04053,-68.89124,3.1,6.26,11.6,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:33,0,hurricane island,0.58,0.66,40270.5,0.28,51596.3,106.6,109.7,8.91,0.408,33.32,50788.1,-0.21,2.52,33012,1.206,NA,NA,14.154,0.433,44.04053,-68.89124,3.2,6.26,11.6,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:34,0,hurricane island,0.59,0.65,40269.3,0.293,51623.4,106.8,109.9,8.93,0.427,33.33,50813.8,-0.29,2.52,33029,1.206,NA,NA,14.136,0.441,44.04053,-68.89124,3,6.26,11.6,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:35,0,hurricane island,0.59,0.64,40266.4,0.301,51637.2,106.9,110,8.94,0.439,33.34,50826.8,-0.39,2.53,33037,1.206,NA,NA,14.12,0.438,44.04053,-68.89124,3,6.26,11.6,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:36,0,hurricane island,0.59,0.62,40263.4,0.306,51648.4,107.2,110.3,8.97,0.447,33.35,50837.4,-0.49,2.56,33044,1.206,NA,NA,14.11,0.444,44.04053,-68.89124,3,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:37,0,hurricane island,0.58,0.61,40261.1,0.31,51656.1,107.6,110.7,9,0.452,33.36,50844.6,-0.59,2.56,33049,1.206,NA,NA,14.101,0.438,44.04053,-68.89124,3.1,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:38,0,hurricane island,0.58,0.61,40256.7,0.314,51660.7,108,111.1,9.04,0.457,33.36,50848.9,-0.64,2.55,33052,1.206,NA,NA,14.094,0.438,44.04053,-68.89124,3,6.26,11.7,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:39,0,hurricane island,0.57,0.62,40253,0.314,51664,108.3,111.4,9.06,0.458,33.36,50851.8,-0.65,2.53,33054,1.206,NA,NA,14.087,0.442,44.04053,-68.89124,2.5,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:40,0,hurricane island,0.58,0.62,40251.3,0.313,51670.6,108.6,111.7,9.09,0.456,33.36,50858,-0.66,2.53,33058,1.206,NA,NA,14.081,0.432,44.04053,-68.89124,2.2,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:41,0,hurricane island,0.59,0.63,40249.4,0.312,51675.1,108.8,112,9.11,0.454,33.37,50862.3,-0.66,2.53,33060,1.206,NA,NA,14.075,0.443,44.04053,-68.89124,1.2,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:42,0,hurricane island,0.59,0.64,40248.4,0.311,51680.4,109.1,112.2,9.13,0.454,33.37,50867.3,-0.66,2.55,33064,1.206,NA,NA,14.07,0.425,44.04053,-68.89124,-0.1,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:43,0,hurricane island,0.59,0.65,40248.2,0.312,51685.2,109.3,112.4,9.15,0.454,33.37,50871.9,-0.66,2.54,33067,1.206,NA,NA,14.066,0.445,44.04054,-68.89124,-0.6,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:44,0,hurricane island,0.6,0.66,40247.6,0.311,51689.8,109.5,112.7,9.17,0.453,33.38,50876.3,-0.64,2.55,33070,1.206,NA,NA,14.062,0.432,44.04054,-68.89124,-0.7,6.26,11.7,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:45,0,hurricane island,0.61,0.68,40247.3,0.311,51693.7,109.6,112.8,9.18,0.453,33.38,50880,-0.62,2.54,33072,1.206,NA,NA,14.058,0.438,44.04054,-68.89124,-1.2,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:46,0,hurricane island,0.61,0.7,40246.5,0.31,51697,109.8,113,9.19,0.451,33.38,50883,-0.6,2.57,33074,1.206,NA,NA,14.056,0.433,44.04054,-68.89124,-1.4,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:47,0,hurricane island,0.6,0.73,40245.3,0.315,51698.7,109.9,113.1,9.21,0.46,33.38,50884.7,-0.57,2.55,33075,1.206,NA,NA,14.053,0.438,44.04054,-68.89124,-1.6,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:48,0,hurricane island,0.61,0.75,40242.5,0.326,51698.9,110.1,113.3,9.22,0.475,33.38,50884.8,-0.54,2.55,33075,1.206,NA,NA,14.05,0.433,44.04054,-68.89124,-1.4,6.26,11.7,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:49,0,hurricane island,0.61,0.75,40240.3,0.336,51699.5,110.2,113.4,9.23,0.49,33.38,50885.2,-0.52,2.53,33075,1.206,NA,NA,14.047,0.439,44.04055,-68.89124,-2.1,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:50,0,hurricane island,0.61,0.76,40237.8,0.347,51700.9,110.3,113.5,9.24,0.506,33.38,50886.5,-0.51,2.55,33076,1.206,NA,NA,14.044,0.433,44.04054,-68.89124,-1.6,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:51,0,hurricane island,0.61,0.76,40238.1,0.358,51705.4,110.4,113.6,9.25,0.522,33.39,50890.8,-0.5,2.55,33079,1.206,NA,NA,14.04,0.437,44.04054,-68.89124,-1.3,6.26,11.7,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:52,0,hurricane island,0.61,0.75,40238.6,0.371,51709.8,110.5,113.7,9.25,0.541,33.39,50895,-0.49,2.53,33082,1.206,NA,NA,14.038,0.437,44.04054,-68.89124,-1.1,6.26,11.7,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:53,0,hurricane island,0.62,0.73,40236.6,0.381,51710.3,110.5,113.7,9.26,0.556,33.39,50895.4,-0.48,2.54,33082,1.206,NA,NA,14.035,0.439,44.04054,-68.89124,-1.1,6.26,11.7,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:54,0,hurricane island,0.62,0.72,40235.2,0.392,51712.4,110.6,113.8,9.27,0.572,33.39,50897.3,-0.48,2.54,33083,1.206,NA,NA,14.032,0.441,44.04054,-68.89124,-0.5,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:55,0,hurricane island,0.61,0.7,40233.5,0.403,51713.4,110.7,113.9,9.27,0.587,33.39,50898.2,-0.48,2.54,33084,1.206,NA,NA,14.03,0.432,44.04054,-68.89124,-0.6,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:56,0,hurricane island,0.6,0.69,40231.7,0.416,51714.3,110.7,114,9.28,0.606,33.39,50899,-0.49,2.53,33084,1.206,NA,NA,14.027,0.441,44.04054,-68.89124,-0.6,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:57,0,hurricane island,0.62,0.66,40229,0.426,51714.2,110.8,114,9.28,0.622,33.39,50898.8,-0.5,2.52,33084,1.206,NA,NA,14.025,0.43,44.04054,-68.89124,-0.3,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:58,0,hurricane island,0.62,0.65,40227.2,0.434,51715.3,110.8,114.1,9.29,0.632,33.39,50899.7,-0.51,2.51,33085,1.206,NA,NA,14.022,0.449,44.04054,-68.89124,0,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:26:59,0,hurricane island,0.62,0.64,40225.4,0.436,51716.6,110.9,114.1,9.29,0.636,33.39,50900.9,-0.52,2.52,33086,1.206,NA,NA,14.019,0.428,44.04054,-68.89124,0.2,6.26,11.7,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:00,0,hurricane island,0.62,0.63,40225.2,0.437,51719.1,110.9,114.2,9.3,0.637,33.4,50903.3,-0.53,2.52,33087,1.206,NA,NA,14.017,0.45,44.04054,-68.89124,0,6.26,11.7,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:01,0,hurricane island,0.62,0.61,40226.5,0.437,51723.5,111,114.2,9.3,0.637,33.4,50907.6,-0.54,2.53,33090,1.206,NA,NA,14.015,0.425,44.04054,-68.89124,0.2,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:02,0,hurricane island,0.62,0.61,40228.4,0.437,51727.7,111,114.2,9.3,0.637,33.4,50911.7,-0.56,2.5,33093,1.206,NA,NA,14.013,0.447,44.04054,-68.89124,0,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:03,0,hurricane island,0.61,0.62,40230.1,0.437,51731.2,111.1,114.3,9.31,0.637,33.4,50915.1,-0.58,2.5,33095,1.206,NA,NA,14.013,0.435,44.04054,-68.89124,0,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:04,0,hurricane island,0.61,0.62,40230.1,0.436,51731.8,111.1,114.3,9.31,0.636,33.4,50915.6,-0.6,2.48,33095,1.206,NA,NA,14.012,0.43,44.04054,-68.89124,0.3,6.26,11.7,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:05,0,hurricane island,0.61,0.62,40229.7,0.437,51732.1,111.2,114.4,9.32,0.637,33.4,50915.9,-0.62,2.47,33095,1.206,NA,NA,14.012,0.439,44.04054,-68.89124,0.4,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:06,0,hurricane island,0.62,0.63,40230.7,0.437,51734.1,111.2,114.4,9.32,0.636,33.41,50917.8,-0.62,2.47,33097,1.206,NA,NA,14.011,0.429,44.04054,-68.89124,0.5,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:07,0,hurricane island,0.62,0.64,40229.4,0.437,51733.2,111.2,114.5,9.32,0.637,33.41,50916.9,-0.63,2.47,33096,1.206,NA,NA,14.01,0.446,44.04054,-68.89124,0.6,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:08,0,hurricane island,0.6,0.65,40227.3,0.437,51731.6,111.3,114.5,9.32,0.636,33.4,50915.3,-0.63,2.5,33095,1.206,NA,NA,14.009,0.42,44.04054,-68.89124,0.4,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:09,0,hurricane island,0.6,0.65,40225.5,0.437,51730.6,111.3,114.5,9.33,0.637,33.4,50914.3,-0.63,2.5,33094,1.206,NA,NA,14.009,0.451,44.04054,-68.89124,0.5,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:10,0,hurricane island,0.6,0.66,40226.8,0.437,51733.8,111.3,114.6,9.33,0.637,33.41,50917.4,-0.62,2.48,33096,1.206,NA,NA,14.007,0.417,44.04054,-68.89124,0.8,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:11,0,hurricane island,0.6,0.68,40229.4,0.437,51738.1,111.4,114.6,9.33,0.637,33.41,50921.6,-0.6,2.49,33099,1.206,NA,NA,14.007,0.457,44.04054,-68.89124,0.7,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:12,0,hurricane island,0.59,0.7,40231.8,0.437,51741.4,111.4,114.6,9.34,0.637,33.41,50924.9,-0.59,2.5,33101,1.206,NA,NA,14.006,0.427,44.04054,-68.89124,0.7,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:13,0,hurricane island,0.59,0.72,40233.2,0.437,51743,111.4,114.7,9.34,0.637,33.41,50926.5,-0.56,2.48,33102,1.206,NA,NA,14.007,0.438,44.04054,-68.89124,0,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:14,0,hurricane island,0.6,0.73,40234,0.437,51743.7,111.5,114.7,9.34,0.637,33.41,50927.1,-0.54,2.48,33103,1.206,NA,NA,14.007,0.434,44.04054,-68.89124,0.2,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:15,0,hurricane island,0.59,0.74,40233.6,0.436,51742.5,111.5,114.7,9.34,0.636,33.41,50925.9,-0.51,2.49,33102,1.206,NA,NA,14.007,0.432,44.04054,-68.89124,0,6.26,11.7,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:16,0,hurricane island,0.59,0.76,40233.5,0.437,51742.1,111.5,114.8,9.35,0.637,33.41,50925.6,-0.49,2.51,33102,1.206,NA,NA,14.008,0.45,44.04054,-68.89124,0,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:17,0,hurricane island,0.58,0.76,40233.5,0.436,51742.1,111.6,114.8,9.35,0.636,33.41,50925.6,-0.47,2.52,33102,1.206,NA,NA,14.008,0.418,44.04054,-68.89124,-0.1,6.26,11.7,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:18,0,hurricane island,0.58,0.75,40234.3,0.437,51743.3,111.6,114.8,9.35,0.637,33.41,50926.8,-0.45,2.51,33102,1.206,NA,NA,14.007,0.455,44.04053,-68.89124,0.6,6.26,11.7,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:19,0,hurricane island,0.58,0.75,40234.2,0.436,51743,111.6,114.9,9.35,0.636,33.41,50926.5,-0.44,2.5,33102,1.206,NA,NA,14.008,0.416,44.04053,-68.89124,0.8,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:20,0,hurricane island,0.59,0.76,40235.1,0.437,51744.1,111.6,114.9,9.36,0.637,33.41,50927.6,-0.43,2.48,33103,1.206,NA,NA,14.008,0.462,44.04053,-68.89124,0.9,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:21,0,hurricane island,0.59,0.75,40237.7,0.436,51747.5,111.7,114.9,9.36,0.636,33.42,50930.9,-0.43,2.51,33105,1.206,NA,NA,14.008,0.413,44.04054,-68.89124,0.7,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:22,0,hurricane island,0.6,0.74,40240.3,0.437,51750.7,111.7,114.9,9.36,0.636,33.42,50934,-0.42,2.49,33107,1.206,NA,NA,14.008,0.452,44.04054,-68.89124,0.6,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:23,0,hurricane island,0.61,0.73,40241.3,0.436,51751.2,111.7,115,9.36,0.636,33.42,50934.6,-0.41,2.51,33107,1.206,NA,NA,14.008,0.423,44.04053,-68.89124,1.1,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:24,0,hurricane island,0.61,0.71,40238.9,0.437,51747.9,111.7,115,9.36,0.636,33.42,50931.3,-0.42,2.53,33105,1.206,NA,NA,14.008,0.442,44.04053,-68.89124,0.9,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:25,0,hurricane island,0.6,0.7,40236.9,0.437,51746,111.7,115,9.37,0.637,33.41,50929.4,-0.42,2.52,33104,1.206,NA,NA,14.008,0.436,44.04053,-68.89124,1.3,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:26,0,hurricane island,0.61,0.68,40235.5,0.436,51745,111.8,115,9.37,0.636,33.41,50928.5,-0.44,2.54,33104,1.206,NA,NA,14.007,0.424,44.04054,-68.89124,1.2,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:27,0,hurricane island,0.6,0.64,40234.1,0.437,51744.9,111.8,115,9.37,0.637,33.41,50928.2,-0.46,2.49,33103,1.206,NA,NA,14.006,0.451,44.04053,-68.89124,1.3,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:28,0,hurricane island,0.59,0.62,40233.4,0.436,51745.9,111.8,115,9.37,0.636,33.41,50929.2,-0.47,2.49,33104,1.206,NA,NA,14.004,0.427,44.04053,-68.89124,1.4,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:29,0,hurricane island,0.59,0.62,40231.6,0.437,51745.5,111.8,115,9.37,0.637,33.41,50928.8,-0.49,2.5,33104,1.206,NA,NA,14.003,0.442,44.04053,-68.89124,1.6,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:30,0,hurricane island,0.6,0.61,40230.2,0.436,51745.8,111.8,115.1,9.37,0.635,33.41,50929,-0.51,2.51,33104,1.206,NA,NA,14.001,0.411,44.04053,-68.89124,1.7,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:31,0,hurricane island,0.59,0.61,40231,0.436,51749,111.8,115.1,9.37,0.636,33.42,50932,-0.53,2.49,33106,1.206,NA,NA,14,0.441,44.04053,-68.89124,2,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:32,0,hurricane island,0.59,0.6,40231.1,0.435,51750.7,111.8,115.1,9.37,0.634,33.42,50933.7,-0.54,2.5,33107,1.206,NA,NA,13.998,0.417,44.04053,-68.89124,1.9,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:33,0,hurricane island,0.58,0.6,40232.9,0.436,51754.5,111.8,115.1,9.38,0.635,33.42,50937.3,-0.56,2.49,33109,1.206,NA,NA,13.997,0.443,44.04053,-68.89124,2,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:34,0,hurricane island,0.58,0.6,40233.1,0.435,51755.4,111.9,115.1,9.38,0.634,33.42,50938.2,-0.57,2.5,33110,1.206,NA,NA,13.997,0.423,44.04053,-68.89124,2.4,6.26,11.7,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:35,0,hurricane island,0.58,0.6,40233.2,0.435,51756.1,111.9,115.1,9.38,0.634,33.42,50938.9,-0.58,2.49,33110,1.206,NA,NA,13.996,0.43,44.04052,-68.89125,2.3,6.26,11.7,761.1,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:36,0,hurricane island,0.58,0.62,40233.5,0.435,51756.8,111.9,115.2,9.38,0.634,33.42,50939.6,-0.58,2.47,33111,1.206,NA,NA,13.996,0.429,44.04052,-68.89125,2.3,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:37,0,hurricane island,0.57,0.62,40233.8,0.435,51757.7,111.9,115.2,9.38,0.633,33.42,50940.5,-0.58,2.47,33111,1.206,NA,NA,13.996,0.432,44.04052,-68.89125,2.5,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:38,0,hurricane island,0.58,0.64,40234.1,0.435,51758.4,111.9,115.2,9.38,0.634,33.42,50941.1,-0.57,2.5,33112,1.206,NA,NA,13.996,0.435,44.04052,-68.89125,2.5,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:39,0,hurricane island,0.58,0.67,40234,0.434,51758.5,111.9,115.2,9.38,0.633,33.42,50941.2,-0.55,2.5,33112,1.206,NA,NA,13.995,0.423,44.04052,-68.89125,2.4,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:40,0,hurricane island,0.58,0.69,40233,0.435,51757.6,111.9,115.2,9.38,0.634,33.42,50940.3,-0.54,2.51,33111,1.206,NA,NA,13.995,0.438,44.04052,-68.89125,2.6,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:41,0,hurricane island,0.57,0.7,40231.7,0.434,51756.6,111.9,115.2,9.38,0.632,33.42,50939.3,-0.52,2.51,33111,1.206,NA,NA,13.995,0.423,44.04052,-68.89125,3.2,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:42,0,hurricane island,0.58,0.71,40231.4,0.434,51757.3,112,115.2,9.38,0.633,33.42,50940,-0.5,2.5,33111,1.206,NA,NA,13.994,0.442,44.04052,-68.89125,3.7,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:43,0,hurricane island,0.57,0.72,40230.9,0.434,51757.6,112,115.2,9.39,0.632,33.42,50940.3,-0.49,2.49,33111,1.206,NA,NA,13.993,0.425,44.04052,-68.89125,3.7,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:44,0,hurricane island,0.58,0.73,40230.2,0.434,51757.8,112,115.2,9.39,0.632,33.42,50940.4,-0.47,2.52,33111,1.206,NA,NA,13.992,0.431,44.04052,-68.89125,3.2,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:45,0,hurricane island,0.57,0.73,40228.7,0.433,51756.9,112,115.2,9.39,0.632,33.42,50939.5,-0.45,2.53,33111,1.206,NA,NA,13.991,0.428,44.04052,-68.89125,3.3,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2020,14:27:46,0,hurricane island,0.57,0.73,40226.6,0.434,51755.6,112,115.2,9.39,0.632,33.42,50938.2,-0.44,2.54,33110,1.206,NA,NA,13.99,0.436,44.04052,-68.89125,3.2,6.26,11.7,761,,,,,,,,,,,,,,,,,,,,,,,,,,
