HIDistant_Sonde
Date,Time,Time (Fract. Sec),Site,Chlorophyll RFU,Chlorophyll RFU,Cond µS/cm,Depth,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TAL PC RFU,TAL PE RFU,TDS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg,Depth Round
9/1/20,14:34:19,0,hurricane island far,0.83,0.81,40363.5,19.373,52625.9,95.3,98.1,8.05,28.259,34.01,51774.9,0.08,0.9,33654,1.194,8.2,-68.1,13.461,19.747,44.03942,-68.91678,6.4,6.1,11.7,768,19
9/1/20,14:34:20,0,hurricane island far,0.81,0.83,40364.2,19.402,52625.7,95.3,98.1,8.05,28.301,34.01,51774.7,0.09,0.91,33654,1.194,8.2,-68.2,13.461,19.656,44.03943,-68.91678,7.2,6.1,11.7,768,19
9/1/20,14:34:21,0,hurricane island far,0.81,0.84,40364.9,19.402,52625.7,95.3,98.1,8.05,28.3,34.01,51774.8,0.1,0.91,33654,1.194,8.2,-68.2,13.462,19.396,44.03943,-68.91678,7.2,6.1,11.7,768,19
9/1/20,14:34:22,0,hurricane island far,0.81,0.87,40364.3,19.391,52624.3,95.3,98.1,8.05,28.285,34.01,51773.3,0.12,0.89,33653,1.194,8.2,-68.2,13.463,19.294,44.03943,-68.91678,6.4,6.1,11.7,768,19
9/1/20,14:34:23,0,hurricane island far,0.8,0.88,40363.2,18.659,52622.3,95.3,98.1,8.05,27.216,34,51771.5,0.13,0.87,33651,1.194,8.2,-68.2,13.463,18.783,44.03942,-68.91678,6.7,6.1,11.7,768,19
9/1/20,14:34:24,0,hurricane island far,0.78,0.9,40361.7,18.173,52620.4,95.3,98.1,8.05,26.508,34,51769.6,0.16,0.85,33650,1.194,8.2,-68.2,13.463,18.447,44.03942,-68.91678,7.4,6.1,11.7,767.9,18
9/1/20,14:34:25,0,hurricane island far,0.77,0.9,40361,17.318,52620.2,95.3,98.1,8.05,25.261,34,51769.3,0.18,0.87,33650,1.194,8.2,-68.2,13.462,17.701,44.03942,-68.91677,8,6.1,11.7,767.9,17
9/1/20,14:34:26,0,hurricane island far,0.76,0.89,40359.5,17.614,52619.1,95.3,98.1,8.05,25.692,34,51768.3,0.2,0.88,33649,1.194,8.2,-68.2,13.462,17.594,44.03943,-68.91677,8.1,6.1,11.7,768,18
9/1/20,14:34:27,0,hurricane island far,0.76,0.9,40358.1,17.659,52618.5,95.3,98.1,8.05,25.758,34,51767.6,0.22,0.86,33649,1.194,8.2,-68.2,13.461,17.555,44.03943,-68.91677,8.3,6.1,11.7,768,18
9/1/20,14:34:28,0,hurricane island far,0.73,1,40357.6,17.525,52619.1,95.3,98.1,8.05,25.563,34,51768.2,0.23,0.85,33649,1.194,8.2,-68.2,13.46,17.292,44.03942,-68.91677,8.5,6.1,11.7,768,18
9/1/20,14:34:29,0,hurricane island far,0.75,1.06,40358.8,16.476,52621.7,95.3,98.1,8.05,24.033,34,51770.7,0.25,0.84,33651,1.194,8.2,-68.2,13.459,16.808,44.03942,-68.91677,8.5,6.1,11.7,768,16
9/1/20,14:34:30,0,hurricane island far,0.76,1,40362.4,16.231,52626.6,95.3,98.1,8.05,23.675,34.01,51775.5,0.26,0.85,33654,1.194,8.2,-68.2,13.459,16.347,44.03943,-68.91676,8.4,6.1,11.7,768,16
9/1/20,14:34:31,0,hurricane island far,0.78,0.96,40365.5,16.04,52629.8,95.3,98.1,8.05,23.397,34.01,51778.7,0.27,0.91,33656,1.194,8.2,-68.2,13.46,16.199,44.03943,-68.91676,8.3,6.1,11.7,767.9,16
9/1/20,14:34:32,0,hurricane island far,0.78,0.96,40370,15.74,52633.1,95.3,98.1,8.05,22.958,34.01,51782,0.27,0.93,33658,1.194,8.2,-68.3,13.462,15.838,44.03943,-68.91676,8.6,6.1,11.7,767.9,16
9/1/20,14:34:33,0,hurricane island far,0.79,0.94,40373.6,15.705,52634.8,95.3,98.1,8.05,22.907,34.01,51783.7,0.26,0.9,33659,1.194,8.2,-68.3,13.464,15.736,44.03943,-68.91677,7,6.1,11.7,768,16
9/1/20,14:34:34,0,hurricane island far,0.79,0.87,40377.9,15.747,52635.8,95.4,98.1,8.05,22.968,34.02,51784.9,0.25,0.89,33660,1.194,8.2,-68.3,13.467,15.873,44.03943,-68.91677,6.8,6.1,11.7,768,16
9/1/20,14:34:35,0,hurricane island far,0.81,0.85,40382.2,15.768,52636.8,95.4,98.2,8.05,23,34.02,51786,0.24,0.9,33661,1.194,8.2,-68.3,13.471,15.736,44.03943,-68.91676,7.1,6.1,11.7,768,16
9/1/20,14:34:36,0,hurricane island far,0.81,0.86,40388.3,15.666,52638.6,95.4,98.2,8.06,22.851,34.02,51787.9,0.23,0.89,33662,1.194,8.2,-68.3,13.475,15.238,44.03943,-68.91677,7.3,6.1,11.7,767.9,16
9/1/20,14:34:37,0,hurricane island far,0.84,0.85,40392.9,14.836,52638.4,95.5,98.3,8.06,21.64,34.02,51787.9,0.22,0.89,33662,1.194,8.2,-68.4,13.481,14.921,44.03943,-68.91676,7.1,6.1,11.7,767.9,15
9/1/20,14:34:38,0,hurricane island far,0.85,0.84,40397.2,14.277,52636.3,95.5,98.3,8.06,20.825,34.02,51786,0.2,0.91,33661,1.194,8.2,-68.4,13.486,14.571,44.03942,-68.91676,6.7,6.1,11.7,767.9,14
9/1/20,14:34:39,0,hurricane island far,0.85,0.84,40402.1,14.031,52636.2,95.6,98.3,8.06,20.465,34.02,51786.1,0.17,0.91,33661,1.194,8.21,-68.4,13.491,14.137,44.03942,-68.91676,6.5,6.1,11.7,768,14
9/1/20,14:34:40,0,hurricane island far,0.85,0.83,40408.3,13.885,52636,95.6,98.4,8.07,20.254,34.02,51786.1,0.15,0.92,33661,1.194,8.21,-68.4,13.497,13.831,44.03942,-68.91676,6.7,6.1,11.7,767.9,14
9/1/20,14:34:41,0,hurricane island far,0.86,0.83,40413.8,13.717,52635.7,95.7,98.4,8.07,20.007,34.02,51786.1,0.13,0.94,33661,1.194,8.21,-68.4,13.503,13.582,44.03942,-68.91676,6.2,6.1,11.7,768.1,14
9/1/20,14:34:42,0,hurricane island far,0.85,0.82,40419.1,12.694,52633.9,95.7,98.5,8.07,18.516,34.02,51784.5,0.12,0.97,33660,1.194,8.21,-68.5,13.509,12.956,44.03942,-68.91676,6,6.1,11.7,768.1,13
9/1/20,14:34:43,0,hurricane island far,0.83,0.83,40423.5,12.817,52631.8,95.8,98.6,8.08,18.695,34.02,51782.6,0.1,0.98,33659,1.194,8.21,-68.5,13.516,12.878,44.03942,-68.91676,5.5,6.1,11.7,767.9,13
9/1/20,14:34:44,0,hurricane island far,0.83,0.84,40428.5,12.541,52629.8,95.8,98.6,8.08,18.292,34.02,51780.9,0.07,0.99,33658,1.194,8.21,-68.5,13.522,12.691,44.03942,-68.91676,5.5,6.1,11.7,767.9,13
9/1/20,14:34:45,0,hurricane island far,0.84,0.86,40434.5,11.981,52629.9,95.9,98.7,8.09,17.476,34.02,51781.2,0.06,1.02,33658,1.194,8.21,-68.5,13.528,12.116,44.03942,-68.91676,5.7,6.1,11.7,767.9,12
9/1/20,14:34:46,0,hurricane island far,0.85,0.89,40445,11.928,52633.9,96,98.8,8.09,17.398,34.02,51785.4,0.04,1.09,33661,1.194,8.21,-68.6,13.535,11.865,44.03942,-68.91676,5.6,6.1,11.7,768,12
9/1/20,14:34:47,0,hurricane island far,0.87,0.9,40456.6,11.817,52638.6,96,98.8,8.1,17.236,34.02,51790.3,0.04,1.13,33664,1.194,8.21,-68.6,13.544,11.616,44.03942,-68.91676,5.7,6.1,11.7,768,12
9/1/20,14:34:48,0,hurricane island far,0.88,0.92,40469.8,11.64,52641.4,96.2,99,8.1,16.978,34.03,51793.5,0.03,1.19,33666,1.194,8.21,-68.7,13.553,11.229,44.03942,-68.91676,6.2,6.1,11.7,768,12
9/1/20,14:34:49,0,hurricane island far,0.89,0.94,40481,11.523,52641.8,96.3,99.1,8.11,16.807,34.03,51794.2,0.03,1.22,33666,1.194,8.21,-68.8,13.566,11.284,44.03942,-68.91676,5.7,6.1,11.7,768,12
9/1/20,14:34:50,0,hurricane island far,0.91,0.97,40494.2,11.493,52641,96.4,99.2,8.12,16.764,34.03,51793.9,0.03,1.53,33666,1.194,8.21,-68.8,13.578,11.396,44.03942,-68.91676,5.7,6.1,11.7,767.9,11
9/1/20,14:34:51,0,hurricane island far,0.92,1.02,40507.4,11.424,52641.3,96.5,99.3,8.13,16.664,34.03,51794.7,0.04,1.34,33667,1.194,8.21,-68.9,13.592,10.981,44.03942,-68.91676,5.8,6.1,11.7,768,11
9/1/20,14:34:52,0,hurricane island far,0.93,1.06,40521.1,10.382,52638.4,96.6,99.4,8.14,15.144,34.03,51792.4,0.04,1.04,33665,1.194,8.21,-68.9,13.606,10.619,44.03942,-68.91676,5.8,6.1,11.7,768,10
9/1/20,14:34:53,0,hurricane island far,0.95,1.09,40532.8,10.302,52635,96.7,99.6,8.14,15.027,34.03,51789.5,0.07,1.57,33663,1.194,8.21,-69,13.622,10.329,44.03942,-68.91676,5.7,6.1,11.7,767.9,10
9/1/20,14:34:54,0,hurricane island far,0.98,1.11,40545.5,9.779,52630.3,96.9,99.7,8.15,14.264,34.03,51785.5,0.08,1.64,33661,1.194,8.22,-69,13.636,9.965,44.03942,-68.91676,5.4,6.1,11.7,767.9,10
9/1/20,14:34:55,0,hurricane island far,1,1.15,40558.5,9.768,52628.3,97,99.8,8.16,14.247,34.02,51784.1,0.1,1.79,33660,1.194,8.22,-69.1,13.652,9.778,44.03942,-68.91676,5.4,6.1,11.7,768,10
9/1/20,14:34:56,0,hurricane island far,1.02,1.18,40574.2,9.744,52626.5,97.2,100,8.17,14.212,34.02,51783,0.11,1.96,33659,1.194,8.22,-69.1,13.667,9.696,44.03942,-68.91676,5.3,6.1,11.7,768,10
9/1/20,14:34:57,0,hurricane island far,1.03,1.21,40587.9,9.66,52623.6,97.3,100.2,8.18,14.09,34.02,51780.7,0.15,2.07,33657,1.194,8.22,-69.2,13.685,9.442,44.03942,-68.91676,5.4,6.1,11.7,768,10
9/1/20,14:34:58,0,hurricane island far,1.04,1.25,40601.3,9.535,52617.2,97.5,100.3,8.19,13.907,34.02,51775,0.18,2.2,33654,1.194,8.22,-69.3,13.701,9.218,44.03942,-68.91676,5.4,6.1,11.7,768,10
9/1/20,14:34:59,0,hurricane island far,1.06,1.27,40608.5,9.406,52606.4,97.6,100.5,8.2,13.718,34.01,51765,0.21,2.24,33647,1.194,8.22,-69.3,13.718,8.902,44.03942,-68.91676,5.8,6.1,11.7,768,9
9/1/20,14:35:00,0,hurricane island far,1.07,1.31,40614.9,8.248,52594.1,97.8,100.6,8.21,12.03,34.01,51753.4,0.23,2.22,33640,1.194,8.22,-69.4,13.732,8.502,44.03942,-68.91676,5.7,6.1,11.7,768,8
9/1/20,14:35:01,0,hurricane island far,1.08,1.34,40619,8.01,52583.6,97.9,100.7,8.22,11.683,34,51743.6,0.26,2.19,33633,1.194,8.22,-69.4,13.745,8.162,44.03942,-68.91676,5.6,6.1,11.7,768,8
9/1/20,14:35:02,0,hurricane island far,1.11,1.35,40620.3,7.479,52570.1,98,100.8,8.23,10.908,33.99,51730.7,0.28,2.17,33625,1.194,8.22,-69.5,13.755,7.721,44.03942,-68.91676,5.5,6.1,11.7,768,7
9/1/20,14:35:03,0,hurricane island far,1.13,1.36,40620.8,7.3,52560,98.1,100.9,8.23,10.647,33.98,51721.1,0.31,2.16,33619,1.194,8.22,-69.5,13.764,7.381,44.03942,-68.91676,5.5,6.1,11.7,768,7
9/1/20,14:35:04,0,hurricane island far,1.12,1.36,40619.8,7.364,52549.3,98.2,101,8.24,10.741,33.98,51710.8,0.33,2.11,33612,1.194,8.22,-69.6,13.771,7.453,44.03942,-68.91676,5.8,6.1,11.7,768,7
9/1/20,14:35:05,0,hurricane island far,1.12,1.36,40618.9,7.429,52542.3,98.2,101.1,8.24,10.836,33.97,51704.2,0.35,2.12,33608,1.194,8.23,-69.6,13.776,7.501,44.03942,-68.91676,5.3,6.1,11.7,768,7
9/1/20,14:35:06,0,hurricane island far,1.1,1.36,40618.2,7.483,52536.1,98.3,101.1,8.25,10.914,33.97,51698.2,0.37,2.1,33604,1.194,8.23,-69.6,13.779,7.578,44.03942,-68.91676,5.4,6.1,11.7,768,7
9/1/20,14:35:07,0,hurricane island far,1.09,1.35,40617.8,7.447,52532.4,98.3,101.2,8.25,10.861,33.96,51694.6,0.37,2.1,33602,1.194,8.23,-69.7,13.782,7.299,44.03942,-68.91676,5.6,6.1,11.7,768,7
9/1/20,14:35:08,0,hurricane island far,1.1,1.35,40614.8,7.379,52525.9,98.3,101.2,8.25,10.763,33.96,51688.3,0.38,2.09,33597,1.194,8.23,-69.7,13.783,7.157,44.03942,-68.91676,5.3,6.1,11.7,767.9,7
9/1/20,14:35:09,0,hurricane island far,1.1,1.33,40609.2,7.341,52518.1,98.4,101.2,8.25,10.706,33.95,51680.6,0.38,2.08,33592,1.194,8.23,-69.7,13.784,7.151,44.03942,-68.91676,5.3,6.1,11.7,767.9,7
9/1/20,14:35:10,0,hurricane island far,1.11,1.32,40605.2,7.323,52513.8,98.4,101.2,8.25,10.68,33.95,51676.3,0.38,2.1,33590,1.194,8.23,-69.7,13.783,7.231,44.03942,-68.91676,5.3,6.1,11.7,767.9,7
9/1/20,14:35:11,0,hurricane island far,1.1,1.32,40599.6,7.317,52510,98.3,101.2,8.25,10.671,33.95,51672.5,0.37,2.11,33587,1.194,8.23,-69.7,13.78,7.267,44.03942,-68.91676,5.3,6.1,11.7,768,7
9/1/20,14:35:12,0,hurricane island far,1.11,1.29,40596.7,7.303,52509.1,98.3,101.2,8.25,10.652,33.95,51671.6,0.36,2.16,33587,1.194,8.23,-69.7,13.778,7.108,44.03942,-68.91676,4.8,6.1,11.7,768,7
9/1/20,14:35:13,0,hurricane island far,1.1,1.28,40592.7,7.26,52508.8,98.3,101.2,8.25,10.588,33.95,51671.1,0.34,2.15,33586,1.194,8.23,-69.7,13.774,6.726,44.03942,-68.91676,4.9,6.1,11.7,767.9,7
9/1/20,14:35:14,0,hurricane island far,1.11,1.27,40590.9,6.285,52510.6,98.3,101.2,8.25,9.166,33.95,51672.8,0.32,2.12,33587,1.194,8.23,-69.7,13.772,6.417,44.03941,-68.91676,4.7,6.1,11.7,768.1,6
9/1/20,14:35:15,0,hurricane island far,1.12,1.26,40591.7,5.985,52514.9,98.3,101.2,8.25,8.729,33.95,51676.9,0.3,2.16,33590,1.194,8.23,-69.8,13.769,6.144,44.03941,-68.91676,5,6.1,11.7,768,6
9/1/20,14:35:16,0,hurricane island far,1.15,1.27,40595.2,5.668,52521.5,98.3,101.1,8.25,8.266,33.96,51683.4,0.27,2.17,33594,1.194,8.23,-69.8,13.767,5.851,44.03942,-68.91676,4.7,6.1,11.7,768,6
9/1/20,14:35:17,0,hurricane island far,1.17,1.26,40599.4,5.653,52527.2,98.3,101.2,8.25,8.244,33.96,51688.9,0.24,2.15,33598,1.194,8.23,-69.8,13.767,5.693,44.03941,-68.91676,4.8,6.1,11.7,768,6
9/1/20,14:35:18,0,hurricane island far,1.17,1.25,40604.7,5.655,52532.4,98.3,101.2,8.25,8.247,33.96,51694.1,0.21,2.15,33601,1.194,8.23,-69.8,13.769,5.667,44.03941,-68.91676,4.9,6.1,11.7,768,6
9/1/20,14:35:19,0,hurricane island far,1.18,1.24,40608.6,5.65,52534.7,98.3,101.2,8.25,8.24,33.97,51696.5,0.19,2.18,33603,1.194,8.23,-69.8,13.771,5.586,44.03941,-68.91676,5,6.1,11.7,768,6
9/1/20,14:35:20,0,hurricane island far,1.18,1.22,40611.7,5.618,52534.2,98.3,101.2,8.25,8.193,33.97,51696.1,0.15,2.22,33602,1.194,8.23,-69.8,13.774,5.55,44.03941,-68.91676,5.3,6.1,11.7,768,6
9/1/20,14:35:21,0,hurricane island far,1.19,1.22,40613.8,5.616,52532.8,98.4,101.2,8.26,8.191,33.97,51694.8,0.12,2.22,33602,1.194,8.23,-69.8,13.778,5.638,44.03941,-68.91676,5.3,6.1,11.7,767.9,6
9/1/20,14:35:22,0,hurricane island far,1.2,1.21,40615.7,5.629,52530.9,98.4,101.3,8.26,8.209,33.96,51693.1,0.11,2.22,33601,1.194,8.23,-69.8,13.781,5.675,44.03942,-68.91676,5.2,6.1,11.7,768,6
9/1/20,14:35:23,0,hurricane island far,1.2,1.22,40617.8,5.624,52530,98.4,101.3,8.26,8.203,33.96,51692.3,0.08,2.25,33600,1.194,8.23,-69.7,13.784,5.575,44.03942,-68.91676,5.3,6.1,11.7,768,6
9/1/20,14:35:24,0,hurricane island far,1.2,1.21,40618.6,5.584,52527,98.5,101.3,8.26,8.144,33.96,51689.5,0.07,2.27,33598,1.194,8.23,-69.7,13.786,5.116,44.03942,-68.91676,5.2,6.1,11.7,767.9,6
9/1/20,14:35:25,0,hurricane island far,1.21,1.22,40618.7,4.881,52524,98.5,101.3,8.26,7.119,33.96,51686.7,0.07,2.31,33596,1.194,8.23,-69.7,13.789,4.964,44.03941,-68.91675,5.3,6.1,11.7,768,5
9/1/20,14:35:26,0,hurricane island far,1.2,1.23,40617.9,4.589,52520.1,98.5,101.4,8.26,6.693,33.96,51682.9,0.06,2.34,33594,1.194,8.23,-69.7,13.791,4.638,44.03941,-68.91676,5.5,6.1,11.7,768,5
9/1/20,14:35:27,0,hurricane island far,1.2,1.23,40616.9,4.195,52517.5,98.5,101.4,8.26,6.118,33.96,51680.4,0.06,2.37,33592,1.194,8.23,-69.8,13.792,4.442,44.03941,-68.91676,5.4,6.1,11.7,768,4
9/1/20,14:35:28,0,hurricane island far,1.18,1.23,40614.9,4.067,52514.2,98.5,101.4,8.26,5.932,33.95,51677.1,0.07,2.36,33590,1.194,8.23,-69.8,13.792,4.013,44.03941,-68.91676,5.6,6.1,11.7,767.9,4
9/1/20,14:35:29,0,hurricane island far,1.17,1.25,40611.1,3.914,52509.3,98.5,101.4,8.27,5.709,33.95,51672.3,0.08,2.36,33587,1.194,8.23,-69.8,13.792,3.877,44.03941,-68.91675,5.6,6.1,11.7,768,4
9/1/20,14:35:30,0,hurricane island far,1.17,1.26,40608.8,3.84,52507.5,98.5,101.4,8.27,5.6,33.95,51670.5,0.1,2.35,33586,1.194,8.23,-69.8,13.792,3.624,44.03941,-68.91676,5.5,6.1,11.7,767.9,4
9/1/20,14:35:31,0,hurricane island far,1.17,1.3,40614.4,3.713,52516.3,98.5,101.4,8.27,5.415,33.96,51679.1,0.13,2.37,33591,1.194,8.23,-69.8,13.79,3.271,44.03941,-68.91675,5.4,6.1,11.6,767.9,4
9/1/20,14:35:32,0,hurricane island far,1.18,1.34,40629,2.664,52533.7,98.6,101.4,8.27,3.886,33.97,51696.3,0.16,2.42,33603,1.194,8.23,-69.8,13.791,2.848,44.03941,-68.91675,5.4,6.1,11.6,768,3
9/1/20,14:35:33,0,hurricane island far,1.17,1.36,40642.3,2.91,52545.5,98.6,101.5,8.27,4.244,33.98,51708,0.19,2.43,33610,1.194,8.23,-69.9,13.797,2.798,44.03941,-68.91675,5.7,6.1,11.6,767.9,3
9/1/20,14:35:34,0,hurricane island far,1.19,1.37,40661.6,2.68,52558.8,98.8,101.6,8.28,3.908,33.99,51721.4,0.22,2.41,33619,1.194,8.23,-70,13.805,2.721,44.03941,-68.91675,5.8,6.1,11.6,767.9,3
9/1/20,14:35:35,0,hurricane island far,1.22,1.41,40683.2,2.688,52573,98.9,101.8,8.29,3.92,34,51735.8,0.26,2.43,33628,1.194,8.23,-70.1,13.817,2.655,44.03941,-68.91675,5.8,6.1,11.6,767.9,3
9/1/20,14:35:36,0,hurricane island far,1.2,1.43,40708.2,2.647,52584.1,99.1,102,8.31,3.86,34.01,51747.4,0.29,2.46,33636,1.194,8.23,-70.2,13.831,2.635,44.03941,-68.91675,5.9,6.1,11.6,768,3
9/1/20,14:35:37,0,hurricane island far,1.2,1.44,40730.5,2.652,52591.2,99.3,102.2,8.32,3.867,34.01,51755,0.32,2.47,33641,1.194,8.24,-70.3,13.85,2.667,44.03941,-68.91675,5.9,6.1,11.6,768,3
9/1/20,14:35:38,0,hurricane island far,1.2,1.44,40757.9,2.639,52598,99.6,102.4,8.34,3.848,34.02,51762.5,0.33,2.48,33646,1.194,8.24,-70.4,13.869,2.576,44.03941,-68.91675,5.8,6.1,11.6,767.9,3
9/1/20,14:35:39,0,hurricane island far,1.23,1.47,40783.7,1.743,52603.5,99.8,102.7,8.36,2.543,34.02,51768.8,0.35,2.46,33650,1.194,8.24,-70.5,13.894,2.021,44.03941,-68.91675,5.5,6.1,11.6,767.9,2
9/1/20,14:35:40,0,hurricane island far,1.25,1.45,40816,1.677,52609.6,100.1,103,8.38,2.445,34.03,51775.8,0.36,2.46,33654,1.194,8.24,-70.7,13.917,1.798,44.03941,-68.91675,5.5,6.1,11.6,767.9,2
9/1/20,14:35:41,0,hurricane island far,1.23,1.43,40846.5,1.323,52614.3,100.5,103.4,8.4,1.929,34.04,51781.5,0.36,2.46,33658,1.194,8.25,-70.8,13.948,1.466,44.03941,-68.91675,6.5,6.1,11.6,767.9,1
9/1/20,14:35:42,0,hurricane island far,1.22,1.4,40882.7,1.298,52618.1,100.9,103.8,8.43,1.893,34.04,51786.5,0.37,2.44,33661,1.194,8.25,-70.9,13.976,1.368,44.03941,-68.91675,6.4,6.1,11.6,768,1
9/1/20,14:35:43,0,hurricane island far,1.2,1.36,40914.4,1.292,52618.2,101.3,104.2,8.46,1.884,34.04,51787.8,0.36,2.41,33662,1.194,8.25,-71.1,14.012,1.311,44.03941,-68.91675,6.5,6.1,11.6,768,1
9/1/20,14:35:44,0,hurricane island far,1.19,1.33,40939,1.312,52601.7,101.7,104.7,8.49,1.914,34.03,51773,0.34,2.37,33652,1.194,8.25,-71.2,14.044,1.361,44.03941,-68.91675,6.4,6.1,11.6,767.9,1
9/1/20,14:35:45,0,hurricane island far,1.17,1.31,40954.4,1.343,52581.7,102.1,105.1,8.52,1.958,34.02,51754.6,0.32,2.34,33640,1.194,8.26,-71.4,14.078,1.421,44.03941,-68.91675,6.4,6.1,11.6,767.9,1
9/1/20,14:35:46,0,hurricane island far,1.14,1.26,40965.9,1.374,52556,102.5,105.5,8.54,2.003,34,51730.5,0.3,2.31,33625,1.194,8.26,-71.5,14.105,1.458,44.03941,-68.91676,6,6.1,11.6,767.9,1
9/1/20,14:35:47,0,hurricane island far,1.13,1.23,40978.2,1.394,52540.8,102.9,105.9,8.57,2.033,33.99,51716.6,0.28,2.31,33616,1.194,8.26,-71.7,14.132,1.448,44.03941,-68.91675,6,6.1,11.6,767.9,1
9/1/20,14:35:48,0,hurricane island far,1.11,1.2,40986.9,1.407,52520.5,103.2,106.2,8.6,2.051,33.98,51697.5,0.25,2.28,33603,1.194,8.26,-71.8,14.153,1.436,44.03941,-68.91675,6.2,6.1,11.6,767.9,1
9/1/20,14:35:49,0,hurricane island far,1.09,1.16,40996.1,1.362,52508.7,103.6,106.6,8.62,1.986,33.97,51686.7,0.23,2.27,33596,1.194,8.27,-72,14.173,0.998,44.03941,-68.91676,6.2,6.1,11.6,768,1
9/1/20,14:35:50,0,hurricane island far,1.05,1.12,41006.6,1.301,52497.7,103.9,106.9,8.64,1.897,33.97,51676.6,0.22,2.2,33590,1.194,8.27,-72.2,14.19,0.845,44.03941,-68.91676,6.5,6.1,11.6,767.9,1
9/1/20,14:35:51,0,hurricane island far,1.02,1.09,41015.2,0.364,52488.8,104.2,107.2,8.67,0.531,33.96,51668.5,0.2,2.14,33585,1.194,8.27,-72.3,14.207,0.568,44.03941,-68.91676,6.7,6.1,11.7,768,0
9/1/20,14:35:52,0,hurricane island far,1.01,1.09,41023.9,0.265,52479.1,104.4,107.5,8.69,0.387,33.96,51659.6,0.19,2.08,33579,1.194,8.27,-72.5,14.221,0.31,44.03941,-68.91675,6.9,6.1,11.7,767.9,0
9/1/20,14:35:53,0,hurricane island far,0.99,1.07,41028.3,0.091,52468.5,104.7,107.7,8.71,0.133,33.95,51649.7,0.18,2.05,33572,1.194,8.28,-72.7,14.235,0.151,44.03941,-68.91676,6.8,6.1,11.7,768,0
9/1/20,14:35:54,0,hurricane island far,0.18,0.1,41028.3,0.094,52452.1,104.9,108,8.72,0.137,33.94,51634.1,0.17,0.72,33562,1.191,8.28,-72.8,14.246,0.104,44.03941,-68.91675,7,6.1,11.7,768,0
9/1/20,14:35:55,0,hurricane island far,1.99,0.44,83.1,0.095,106.2,105.1,108.2,10.77,0.135,0.05,104.5,0.2,-0.69,68,1.191,8.28,-72.8,14.257,0.096,44.03941,-68.91676,7,6.1,11.7,768.1,0
9/1/20,14:35:56,0,hurricane island far,0.39,0.1,52.8,0.094,67.4,105.3,108.3,10.79,0.133,0.03,66.4,0.28,3.48,43,1.191,8.28,-72.7,14.264,0.093,44.03941,-68.91676,6.6,6.1,11.7,767.9,0
9/1/20,14:35:57,0,hurricane island far,0.19,0.26,45.6,0.094,58.2,105.4,108.4,10.79,0.133,0.03,57.3,0.38,0.24,37,1.191,8.28,-72.6,14.273,0.094,44.03941,-68.91676,6.6,6.1,11.7,767.9,0
9/1/20,14:35:58,0,hurricane island far,0.21,0.33,89.3,0.094,114.1,130.7,134.5,13.39,0.133,0.05,112.3,0.46,0.37,73,1.191,8.85,-105.3,14.279,0.101,44.03941,-68.91676,6.5,6.1,11.7,767.9,0
9/1/20,14:35:59,0,hurricane island far,0.27,0.44,89.3,0.094,109.3,119.7,123.2,12.26,0.134,0.05,107.8,0.46,1.73,70,1.191,8.56,-88.7,16.25,0.096,44.03941,-68.91676,7.2,6.1,11.7,768,0
9/1/20,14:36:00,0,hurricane island far,0.28,0.43,6735.8,0.094,7991.6,108.1,111.2,10.17,0.134,4.39,7892,0.48,1.6,5130,1.191,8.5,-86.2,17.33,0.095,44.03942,-68.91676,7.1,6.1,11.7,767.9,0
9/1/20,14:36:01,0,hurricane island far,0.27,0.41,6719.9,0.094,7878.1,104.6,107.7,9.72,0.134,4.33,7784.9,0.47,1.91,5060,1.191,8.49,-85.8,17.893,0.094,44.03942,-68.91676,6.8,6.1,11.5,767.9,0
9/1/20,14:36:02,0,hurricane island far,0.28,0.39,6685.8,0.094,7783.8,111,114.2,10.22,0.134,4.27,7694.8,0.48,2.44,5002,1.191,8.48,-85.2,18.135,0.097,44.03942,-68.91676,6.6,6.1,11.5,767.9,0
9/1/20,14:36:03,0,hurricane island far,0.27,0.37,6741.1,0.095,7800.9,110.2,113.4,10.12,0.135,4.29,7714.3,0.49,0.23,5014,1.191,8.46,-84.3,18.445,0.081,44.03941,-68.91676,6.6,6.1,11.5,767.9,0
9/1/20,14:36:04,0,hurricane island far,0.3,0.41,6738.2,0.095,7731.8,109.5,112.7,9.98,0.135,4.25,7649.9,0.55,5.13,4972,1.191,8.44,-83.4,18.76,0.092,44.03941,-68.91676,6.6,6.1,11.5,768,0
9/1/20,14:36:05,0,hurricane island far,0.3,0.39,6692.6,0.095,7644.9,108.4,111.5,9.82,0.135,4.2,7566,0.56,2.17,4918,1.191,8.43,-82.6,18.994,0.097,44.03941,-68.91676,6.6,6.1,11.5,768,0
9/1/20,14:36:06,0,hurricane island far,0.29,0.36,6659.7,0.095,7556.5,107.4,110.6,9.69,0.135,4.14,7481.7,0.59,3.11,4863,1.191,8.41,-81.8,19.248,0.096,44.03941,-68.91676,6.7,6.1,11.5,768,0
